repo_name,trajectory_id,provider,stage,transcript_path,n_nonempty_lines,n_json_records,n_non_json_lines,n_canonical_events,n_unknown_structures,n_parse_exceptions,empty_transcript,read_failed,non_json_examples,parse_exception_examples,unknown_structures
generalization-refusal-f96b-codex,generalization-refusal-f96b-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,217,205,12,194,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 67: '2026-04-13T02:32:06.455690Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;'",,
generalization-refusal-f96b-codex,generalization-refusal-f96b-codex::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,198,196,2,196,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
generalization-refusal-f96b-codex,generalization-refusal-f96b-codex::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,202,200,2,200,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
generalize-refusal-76f7-gemini,generalize-refusal-76f7-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,102,98,4,98,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 16: 'missing pgrep output',,
generalize-refusal-76f7-gemini,generalize-refusal-76f7-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,260,255,5,255,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 76: 'missing pgrep output',,
geom-loss-landscapes-cdfb-claude,geom-loss-landscapes-cdfb-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,364,364,0,364,6,0,False,False,,,claude:user_block:document:6
geom-loss-landscapes-cdfb-claude,geom-loss-landscapes-cdfb-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,193,193,0,193,0,0,False,False,,,
granular-deletes-nlp-claude,granular-deletes-nlp-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,457,457,0,457,0,0,False,False,,,
granular-deletes-nlp-claude,granular-deletes-nlp-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,90,90,0,90,0,0,False,False,,,
grounded-novelty-ai-5114-codex,grounded-novelty-ai-5114-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,209,206,3,188,12,0,False,False,"line 1: 'Reading prompt from stdin...' || line 47: '2026-06-29T04:37:00.546105Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;' || line 151: '{""type"":""item.completed"",""item"":{""id"":""item_91"",""type"":""command_execution"",""command"":""/bin/bash -lc \'for f in code/*/REA'",,codex:item:web_search:12
grounded-novelty-ai-5114-codex,grounded-novelty-ai-5114-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,231,230,1,219,1,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:1
grounded-novelty-ai-69c6-claude,grounded-novelty-ai-69c6-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,1345,1345,0,1283,0,0,False,False,,,
grounded-novelty-ai-69c6-claude,grounded-novelty-ai-69c6-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,356,356,0,325,0,0,False,False,,,
grounded-novelty-ai-6ac8-claude,grounded-novelty-ai-6ac8-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,1121,1121,0,1064,0,0,False,False,,,
grounded-novelty-ai-6ac8-claude,grounded-novelty-ai-6ac8-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,342,342,0,308,0,0,False,False,,,
hard-to-describe-dir-claude,hard-to-describe-dir-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,154,154,0,154,7,0,False,False,,,claude:user_block:document:7
hard-to-describe-dir-claude,hard-to-describe-dir-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,107,107,0,107,0,0,False,False,,,
hashmap-attention-5994-claude,hashmap-attention-5994-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,303,303,0,286,9,0,False,False,,,claude:user_block:document:9
hashmap-attention-5994-claude,hashmap-attention-5994-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,198,198,0,184,0,0,False,False,,,
hidden-misalignment-llm-6ab7-claude,hidden-misalignment-llm-6ab7-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,717,717,0,717,0,0,False,False,,,
hidden-misalignment-llm-6ab7-claude,hidden-misalignment-llm-6ab7-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,96,93,3,93,0,0,False,False,"line 85: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_014FUn3PECHdvPiMMin61bBx"",""type"":""message"",""role"":""as' || line 91: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01XFdZGYSSP455EkCo7j2jdq"",""type"":""message"",""role"":""as' || line 92: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01Pr2FidSW9VgoNzXDYizuQb"",""type"":""tool_result"",'",,
hidden-state-storage-claude,hidden-state-storage-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,342,342,0,342,10,0,False,False,,,claude:user_block:document:10
hidden-state-storage-claude,hidden-state-storage-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,144,144,0,144,0,0,False,False,,,
hide-prompts-length-gemini,hide-prompts-length-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,103,99,4,99,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 58: 'missing pgrep output',,
hide-prompts-length-gemini,hide-prompts-length-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,138,134,4,134,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 35: 'missing pgrep output',,
higher-level-implicit-claude,higher-level-implicit-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,238,238,0,238,7,0,False,False,,,claude:user_block:document:7
higher-level-implicit-claude,higher-level-implicit-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,336,336,0,336,0,0,False,False,,,
hilbert-nullstellensatz-d241-codex,hilbert-nullstellensatz-d241-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,181,180,1,155,23,0,False,False,line 1: 'Reading prompt from stdin...',,codex:item:web_search:23
hilbert-nullstellensatz-d241-codex,hilbert-nullstellensatz-d241-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,154,150,4,138,0,0,False,False,"line 1: 'Reading prompt from stdin...' || line 90: '2026-05-30T01:03:56.753314Z ERROR codex_core::tools::router: error=apply_patch verification failed: Failed to find expec' || line 91: 'By induction, `L` is algebraic over `k[u_1]`, hence algebraic'",,
how_do_we_make_sure_skills_sel_20260715_033947_a0801865,how_do_we_make_sure_skills_sel_20260715_033947_a0801865::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,646,646,0,620,0,0,False,False,,,
how_do_we_make_sure_skills_sel_20260715_033947_a0801865,how_do_we_make_sure_skills_sel_20260715_033947_a0801865::claude,claude,execution,logs/execution_claude_transcript.jsonl,622,622,0,570,0,0,False,False,,,
humor-recognition-llm-ca34-claude,humor-recognition-llm-ca34-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,210,210,0,210,7,0,False,False,,,claude:user_block:document:7
humor-recognition-llm-ca34-claude,humor-recognition-llm-ca34-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,151,151,0,151,0,0,False,False,,,
humor-recognition-llm-claude,humor-recognition-llm-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,822,822,0,822,0,0,False,False,,,
humor-recognition-llm-claude,humor-recognition-llm-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,208,208,0,208,0,0,False,False,,,
humor-recognition-llm-gemini,humor-recognition-llm-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,304,293,11,293,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: '[ERROR] [IDEClient] Directory mismatch. Gemini CLI is running in a different location than the open workspace in the IDE',,
humor-recognition-llm-gemini,humor-recognition-llm-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,102,98,4,98,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: '[ERROR] [IDEClient] Directory mismatch. Gemini CLI is running in a different location than the open workspace in the IDE',,
icl-finetune-gap-0331-claude,icl-finetune-gap-0331-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,836,836,0,793,0,0,False,False,,,
icl-finetune-gap-0331-claude,icl-finetune-gap-0331-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,410,410,0,376,0,0,False,False,,,
icl-finetune-scale-398c-codex,icl-finetune-scale-398c-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,312,310,2,285,19,0,False,False,line 1: 'Reading prompt from stdin...' || line 270: '2026-06-23T04:11:16.513053Z ERROR codex_core::tools::router: error=write_stdin failed: stdin is closed for this session;',,codex:item:web_search:19
icl-finetune-scale-398c-codex,icl-finetune-scale-398c-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,236,235,1,222,0,0,False,False,line 1: 'Reading prompt from stdin...',,
incontext-if-then-2dae-claude,incontext-if-then-2dae-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,534,534,0,534,0,0,False,False,,,
incontext-if-then-2dae-claude,incontext-if-then-2dae-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,103,102,1,102,0,0,False,False,"line 15: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_018WfCR17WoA6t34EoqCdFgu"",""type"":""message"",""role"":""as'",,
incontext-if-then-31c6-codex,incontext-if-then-31c6-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,100,98,2,98,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,
incontext-if-then-31c6-codex,incontext-if-then-31c6-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,93,91,2,91,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...'",,
inctx-if-then-capacity-6ce0-gemini,inctx-if-then-capacity-6ce0-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,322,171,151,171,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
inctx-if-then-capacity-6ce0-gemini,inctx-if-then-capacity-6ce0-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,182,179,3,179,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'Loaded cached credentials.' || line 3: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
inctx-if-then-capacity-claude,inctx-if-then-capacity-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,197,197,0,197,6,0,False,False,,,claude:user_block:document:6
inctx-if-then-capacity-claude,inctx-if-then-capacity-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,82,82,0,82,0,0,False,False,,,
induction-head-leakage-36ef-gemini,induction-head-leakage-36ef-gemini::gemini,gemini,resource_finder,logs/resource_finder_gemini_transcript.jsonl,272,269,3,269,0,0,False,False,"line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 213: 'Error executing tool run_shell_command: Tool execution for ""Shell"" requires user confirmation, which is not supported in'",,
induction-head-leakage-36ef-gemini,induction-head-leakage-36ef-gemini::gemini,gemini,execution,logs/execution_gemini_transcript.jsonl,136,134,2,134,0,0,False,False,line 1: 'YOLO mode is enabled. All tool calls will be automatically approved.' || line 2: 'YOLO mode is enabled. All tool calls will be automatically approved.',,
induction-head-leakage-8afa-codex,induction-head-leakage-8afa-codex::codex,codex,resource_finder,logs/resource_finder_codex_transcript.jsonl,135,130,5,128,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 118: '2026-04-20T17:32:05.602445Z ERROR codex_core::tools::router: error=apply_patch verification failed: Failed to find expec'",,
induction-head-leakage-8afa-codex,induction-head-leakage-8afa-codex::codex,codex,execution,logs/execution_codex_transcript.jsonl,124,120,4,112,0,0,False,False,"line 1: 'WARNING: proceeding, even though we could not update PATH: Operation not permitted (os error 1)' || line 2: 'Reading prompt from stdin...' || line 74: '2026-04-20T17:41:53.516756Z ERROR codex_core::tools::router: error=agent ids must be non-empty'",,
induction-head-leakage-9a37-claude,induction-head-leakage-9a37-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,276,276,0,276,0,0,False,False,,,
induction-head-leakage-9a37-claude,induction-head-leakage-9a37-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,655,655,0,655,0,0,False,False,,,
info-in-out-genai-claude,info-in-out-genai-claude::claude,claude,resource_finder,logs/resource_finder_claude_transcript.jsonl,530,520,10,520,3,0,False,False,"line 311: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_018Hw1FWroTU4NLA3LwLWME1"",""type"":""tool_result"",' || line 312: '»ÉLzÈe\\u0000¾Y«\x80\\u001d<G\\u00077±\\b\x8684\\u0007d\\u001b\\u0013\x9c\x98¤àÒ\x8a\x94TZ\x91\x92J+B> k,\xad¸ÀÒú\x9c\\tì\\u001dèe+\\u0014h\x8f.\\u000eõæ\x86\x99UÓ@ºóÉ~`ú' || line 313: '\x88\x92Ô*\x98\x8eGÊÇ{ßÞ2Ý0bë\x8c\x88Í\\u00111B\x9f3A×3è¸´ÉVÎ\\u001er`?m!¿°\x97Ù^øø6\x9c\\u001b;Èw\\f\x9bSóW\\u0011\x94ý\\u0019Î·Û\x8bs.àÛª\x9e¸Ä&\x90\\b÷pãSå[ê\\u0000\\u0'",,claude:user_block:document:3
info-in-out-genai-claude,info-in-out-genai-claude::claude,claude,execution,logs/execution_claude_transcript.jsonl,92,89,3,89,0,0,False,False,"line 78: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_01CXkXhDr9qF4ncMGtkrAX4h"",""type"":""message"",""role"":""as' || line 84: '{""type"":""assistant"",""message"":{""model"":""claude-opus-4-6"",""id"":""msg_0196qdBmjgf3CuUvtD2B1uGK"",""type"":""message"",""role"":""as' || line 85: '{""type"":""user"",""message"":{""role"":""user"",""content"":[{""tool_use_id"":""toolu_01Ak4hfdHLyXFzHVBvZrCgW1"",""type"":""tool_result"",'",,
